93,Afghanistan,0.1704
9375,Afghanistan Cellular+AC0-AT,0.1704
9370,Afghanistan Cellular+AC0-AWCC,0.12495
9376,Afghanistan Cellular+AC0-Areeba,0.1008
9377,Afghanistan Cellular+AC0-Areeba,0.1008
9378,Afghanistan Cellular+AC0-Etisalat,0.11393
937,Afghanistan Cellular+AC0-Others,0.126
9372,Afghanistan Cellular+AC0-Roshan,0.13125
9379,Afghanistan Cellular+AC0-Roshan,0.13125
355,Albania,0.10595
35568,Albania Cellular+AC0-AMC,0.22586
35567,Albania Cellular+AC0-Eagle,0.2939
35566,Albania Cellular+AC0-Plus,0.28655
35569,Albania Cellular+AC0-Vodafone,0.13682
4822379,Poland 1,0.0162
482238,Poland 1,0.0162
4822389,Poland 1,0.0162
482239,Poland 1,0.0162
482240,Poland 1,0.0162
482241,Poland 1,0.0162
4822420,Poland 1,0.0162
4822421,Poland 1,0.0162
4822422,Poland 1,0.0162
4822423,Poland 1,0.0162
4822424,Poland 1,0.0162
4822425,Poland 1,0.0162
4822426,Poland 1,0.0162
4822427,Poland 1,0.0162
4822428,Poland 1,0.0162
4822429,Poland 1,0.0162
482243,Poland 1,0.0162
482244,Poland 1,0.0162
482245,Poland 1,0.0162
482246,Poland 1,0.0162
482247,Poland 1,0.0162
48224800,Poland 1,0.0162
48224804,Poland 1,0.0162
48224805,Poland 1,0.0162
48224806,Poland 1,0.0162
48224808,Poland 1,0.0162
48224809,Poland 1,0.0162
4822481,Poland 1,0.0162
4822482,Poland 1,0.0162
4822483,Poland 1,0.0162
4822484,Poland 1,0.0162
4822485,Poland 1,0.0162
4822486,Poland 1,0.0162
4822487,Poland 1,0.0162
4822488,Poland 1,0.0162
4822489,Poland 1,0.0162
482249,Poland 1,0.0162
482270,Poland 1,0.0162
482271,Poland 1,0.0162
48228208,Poland 1,0.0162
48233070,Poland 1,0.0162
4823333,Poland 1,0.0162
4823651,Poland 1,0.0162
4823670,Poland 1,0.0162
4823677,Poland 1,0.0162
4823680,Poland 1,0.0162
4823681,Poland 1,0.0162
4823682,Poland 1,0.0162
4823683,Poland 1,0.0162
48236841,Poland 1,0.0162
48236842,Poland 1,0.0162
48236843,Poland 1,0.0162
48236844,Poland 1,0.0162
48236845,Poland 1,0.0162
48236846,Poland 1,0.0162
4823685,Poland 1,0.0162
48236860,Poland 1,0.0162
48236861,Poland 1,0.0162
48236862,Poland 1,0.0162
48236863,Poland 1,0.0162
48236864,Poland 1,0.0162
4823687,Poland 1,0.0162
48236881,Poland 1,0.0162
48236882,Poland 1,0.0162
48236883,Poland 1,0.0162
48236891,Poland 1,0.0162
48236894,Poland 1,0.0162
48236895,Poland 1,0.0162
48236896,Poland 1,0.0162
48236897,Poland 1,0.0162
48236951,Poland 1,0.0162
48236952,Poland 1,0.0162
48236991,Poland 1,0.0162
48238353,Poland 1,0.0162
48238881,Poland 1,0.0162
48238888,Poland 1,0.0162
48242110,Poland 1,0.0162
4824222,Poland 1,0.0162
48242740,Poland 1,0.0162
4824286,Poland 1,0.0162
48242870,Poland 1,0.0162
48242880,Poland 1,0.0162
48243070,Poland 1,0.0162
48243376,Poland 1,0.0162
4824351,Poland 1,0.0162
4824352,Poland 1,0.0162
48243531,Poland 1,0.0162
48243532,Poland 1,0.0162
48243533,Poland 1,0.0162
4824355,Poland 1,0.0162
4824356,Poland 1,0.0162
4824357,Poland 1,0.0162
48243601,Poland 1,0.0162
48243602,Poland 1,0.0162
4824361,Poland 1,0.0162
4824362,Poland 1,0.0162
4824363,Poland 1,0.0162
4824364,Poland 1,0.0162
4824365,Poland 1,0.0162
4824366,Poland 1,0.0162
4824367,Poland 1,0.0162
4824368,Poland 1,0.0162
4824369,Poland 1,0.0162
48243770,Poland 1,0.0162
48243771,Poland 1,0.0162
48243772,Poland 1,0.0162
48243773,Poland 1,0.0162
48243774,Poland 1,0.0162
48243801,Poland 1,0.0162
48243811,Poland 1,0.0162
48243812,Poland 1,0.0162
48243813,Poland 1,0.0162
48243814,Poland 1,0.0162
48243821,Poland 1,0.0162
48243830,Poland 1,0.0162
48243831,Poland 1,0.0162
48243832,Poland 1,0.0162
48243833,Poland 1,0.0162
48243839,Poland 1,0.0162
4824384,Poland 1,0.0162
48243850,Poland 1,0.0162
48243851,Poland 1,0.0162
48243852,Poland 1,0.0162
48243853,Poland 1,0.0162
4824386,Poland 1,0.0162
4824387,Poland 1,0.0162
4824388,Poland 1,0.0162
4824389,Poland 1,0.0162
48244244,Poland 1,0.0162
48245245,Poland 1,0.0162
48248402,Poland 1,0.0162
48248412,Poland 1,0.0162
48248422,Poland 1,0.0162
48248424,Poland 1,0.0162
48248432,Poland 1,0.0162
48248442,Poland 1,0.0162
48248452,Poland 1,0.0162
48248462,Poland 1,0.0162
48248472,Poland 1,0.0162
48248482,Poland 1,0.0162
48248492,Poland 1,0.0162
48248881,Poland 1,0.0162
48248888,Poland 1,0.0162
48249249,Poland 1,0.0162
4825300,Poland 1,0.0162
48253070,Poland 1,0.0162
4825467,Poland 1,0.0162
48255426,Poland 1,0.0162
48256910,Poland 1,0.0162
48256916,Poland 1,0.0162
48256917,Poland 1,0.0162
48256918,Poland 1,0.0162
48256919,Poland 1,0.0162
4825740,Poland 1,0.0162
4825741,Poland 1,0.0162
48257421,Poland 1,0.0162
48257422,Poland 1,0.0162
48257431,Poland 1,0.0162
48257432,Poland 1,0.0162
48257461,Poland 1,0.0162
48257462,Poland 1,0.0162
48257463,Poland 1,0.0162
48257464,Poland 1,0.0162
4825747,Poland 1,0.0162
48257481,Poland 1,0.0162
48257482,Poland 1,0.0162
48257483,Poland 1,0.0162
48257484,Poland 1,0.0162
48257485,Poland 1,0.0162
4825749,Poland 1,0.0162
4825750,Poland 1,0.0162
4825751,Poland 1,0.0162
48257531,Poland 1,0.0162
48257532,Poland 1,0.0162
48257533,Poland 1,0.0162
48257534,Poland 1,0.0162
48257535,Poland 1,0.0162
48257536,Poland 1,0.0162
4825781,Poland 1,0.0162
4825782,Poland 1,0.0162
4825783,Poland 1,0.0162
4825784,Poland 1,0.0162
4825785,Poland 1,0.0162
4825786,Poland 1,0.0162
4825787,Poland 1,0.0162
4825795,Poland 1,0.0162
48258881,Poland 1,0.0162
48258888,Poland 1,0.0162
48292347,Poland 1,0.0162
48293070,Poland 1,0.0162
48293293,Poland 1,0.0162
4829333,Poland 1,0.0162
48295969,Poland 1,0.0162
4829640,Poland 1,0.0162
4829641,Poland 1,0.0162
4829642,Poland 1,0.0162
4829643,Poland 1,0.0162
4829644,Poland 1,0.0162
4829645,Poland 1,0.0162
4829646,Poland 1,0.0162
4829647,Poland 1,0.0162
4829648,Poland 1,0.0162
48296491,Poland 1,0.0162
48296492,Poland 1,0.0162
48296493,Poland 1,0.0162
48296494,Poland 1,0.0162
4829670,Poland 1,0.0162
4829679,Poland 1,0.0162
48296910,Poland 1,0.0162
48296912,Poland 1,0.0162
48296913,Poland 1,0.0162
48296914,Poland 1,0.0162
48296915,Poland 1,0.0162
48296916,Poland 1,0.0162
48296921,Poland 1,0.0162
48296922,Poland 1,0.0162
48296923,Poland 1,0.0162
48296924,Poland 1,0.0162
48296925,Poland 1,0.0162
48296931,Poland 1,0.0162
48296932,Poland 1,0.0162
48296940,Poland 1,0.0162
48296941,Poland 1,0.0162
48296942,Poland 1,0.0162
48296943,Poland 1,0.0162
48296944,Poland 1,0.0162
48296945,Poland 1,0.0162
48296949,Poland 1,0.0162
48297530,Poland 1,0.0162
48297531,Poland 1,0.0162
48297532,Poland 1,0.0162
48297537,Poland 1,0.0162
48297538,Poland 1,0.0162
48297539,Poland 1,0.0162
48297620,Poland 1,0.0162
48297622,Poland 1,0.0162
48297631,Poland 1,0.0162
48297660,Poland 1,0.0162
48297695,Poland 1,0.0162
48297696,Poland 1,0.0162
48297697,Poland 1,0.0162
48297698,Poland 1,0.0162
48297699,Poland 1,0.0162
48297711,Poland 1,0.0162
48297712,Poland 1,0.0162
48297713,Poland 1,0.0162
48297714,Poland 1,0.0162
48298881,Poland 1,0.0162
48298888,Poland 1,0.0162
4829925,Poland 1,0.0162
4832307,Poland 1,0.0162
48323080,Poland 1,0.0162
48323086,Poland 1,0.0162
48323087,Poland 1,0.0162
48323088,Poland 1,0.0162
48323089,Poland 1,0.0162
4832311,Poland 1,0.0162
4832312,Poland 1,0.0162
4832313,Poland 1,0.0162
48323177,Poland 1,0.0162
48323178,Poland 1,0.0162
48323179,Poland 1,0.0162
4832320,Poland 1,0.0162
4832321,Poland 1,0.0162
48323322,Poland 1,0.0162
48323999,Poland 1,0.0162
4832411,Poland 1,0.0162
4832413,Poland 1,0.0162
4832420,Poland 1,0.0162
4832428,Poland 1,0.0162
48324310,Poland 1,0.0162
4832436,Poland 1,0.0162
4832440,Poland 1,0.0162
4832441,Poland 1,0.0162
48324431,Poland 1,0.0162
48324432,Poland 1,0.0162
48324433,Poland 1,0.0162
4832444,Poland 1,0.0162
4832445,Poland 1,0.0162
4832450,Poland 1,0.0162
48324548,Poland 1,0.0162
4832458,Poland 1,0.0162
4832461,Poland 1,0.0162
4832462,Poland 1,0.0162
4832463,Poland 1,0.0162
4832464,Poland 1,0.0162
4832465,Poland 1,0.0162
4832466,Poland 1,0.0162
4832467,Poland 1,0.0162
48324930,Poland 1,0.0162
48324931,Poland 1,0.0162
48324932,Poland 1,0.0162
48324933,Poland 1,0.0162
48324934,Poland 1,0.0162
48324935,Poland 1,0.0162
4832494,Poland 1,0.0162
4832508,Poland 1,0.0162
48325550,Poland 1,0.0162
48325555,Poland 1,0.0162
48325692,Poland 1,0.0162
48326000,Poland 1,0.0162
4832621,Poland 1,0.0162
4832630,Poland 1,0.0162
4832631,Poland 1,0.0162
4832632,Poland 1,0.0162
4832661,Poland 1,0.0162
4832662,Poland 1,0.0162
4832663,Poland 1,0.0162
48326666,Poland 1,0.0162
48326800,Poland 1,0.0162
4832700,Poland 1,0.0162
4832701,Poland 1,0.0162
4832702,Poland 1,0.0162
48327031,Poland 1,0.0162
48327032,Poland 1,0.0162
48327033,Poland 1,0.0162
48327034,Poland 1,0.0162
48327035,Poland 1,0.0162
48327067,Poland 1,0.0162
4832707,Poland 1,0.0162
48327080,Poland 1,0.0162
48327081,Poland 1,0.0162
48327082,Poland 1,0.0162
48327088,Poland 1,0.0162
48327089,Poland 1,0.0162
4832709,Poland 1,0.0162
4832710,Poland 1,0.0162
4832711,Poland 1,0.0162
4832712,Poland 1,0.0162
4832713,Poland 1,0.0162
48327141,Poland 1,0.0162
48327142,Poland 1,0.0162
48327143,Poland 1,0.0162
48327144,Poland 1,0.0162
48327145,Poland 1,0.0162
4832716,Poland 1,0.0162
4832717,Poland 1,0.0162
4832718,Poland 1,0.0162
4832719,Poland 1,0.0162
4832720,Poland 1,0.0162
4832721,Poland 1,0.0162
4832722,Poland 1,0.0162
48327231,Poland 1,0.0162
48327232,Poland 1,0.0162
48327233,Poland 1,0.0162
48327234,Poland 1,0.0162
48327235,Poland 1,0.0162
4832724,Poland 1,0.0162
4832725,Poland 1,0.0162
48327261,Poland 1,0.0162
48327262,Poland 1,0.0162
48327263,Poland 1,0.0162
48327264,Poland 1,0.0162
48327265,Poland 1,0.0162
48327266,Poland 1,0.0162
48327267,Poland 1,0.0162
4832727,Poland 1,0.0162
4832728,Poland 1,0.0162
4832729,Poland 1,0.0162
483273,Poland 1,0.0162
4832740,Poland 1,0.0162
4832741,Poland 1,0.0162
4832742,Poland 1,0.0162
4832743,Poland 1,0.0162
4832744,Poland 1,0.0162
48327451,Poland 1,0.0162
48327452,Poland 1,0.0162
48327453,Poland 1,0.0162
48327454,Poland 1,0.0162
48327455,Poland 1,0.0162
48327457,Poland 1,0.0162
48327459,Poland 1,0.0162
4832746,Poland 1,0.0162
4832747,Poland 1,0.0162
4832748,Poland 1,0.0162
4832749,Poland 1,0.0162
483275,Poland 1,0.0162
483276,Poland 1,0.0162
483277,Poland 1,0.0162
483278,Poland 1,0.0162
4832790,Poland 1,0.0162
4832791,Poland 1,0.0162
4832793,Poland 1,0.0162
4832796,Poland 1,0.0162
4832797,Poland 1,0.0162
4832798,Poland 1,0.0162
4832799,Poland 1,0.0162
4832888,Poland 1,0.0162
48333000,Poland 1,0.0162
48333003,Poland 1,0.0162
48333070,Poland 1,0.0162
48333111,Poland 1,0.0162
48333222,Poland 1,0.0162
4833330,Poland 1,0.0162
48333444,Poland 1,0.0162
48333551,Poland 1,0.0162
48333552,Poland 1,0.0162
48333555,Poland 1,0.0162
48333666,Poland 1,0.0162
48333777,Poland 1,0.0162
48333888,Poland 1,0.0162
48333999,Poland 1,0.0162
48334321,Poland 1,0.0162
48334431,Poland 1,0.0162
48334432,Poland 1,0.0162
48334433,Poland 1,0.0162
4833444,Poland 1,0.0162
4833445,Poland 1,0.0162
4833470,Poland 1,0.0162
48334711,Poland 1,0.0162
4833472,Poland 1,0.0162
4833473,Poland 1,0.0162
4833474,Poland 1,0.0162
4833475,Poland 1,0.0162
4833476,Poland 1,0.0162
4833477,Poland 1,0.0162
4833479,Poland 1,0.0162
4833480,Poland 1,0.0162
48334811,Poland 1,0.0162
48334812,Poland 1,0.0162
48334813,Poland 1,0.0162
48334814,Poland 1,0.0162
48334815,Poland 1,0.0162
48334816,Poland 1,0.0162
4833482,Poland 1,0.0162
48334831,Poland 1,0.0162
48334832,Poland 1,0.0162
48334833,Poland 1,0.0162
48334834,Poland 1,0.0162
48334835,Poland 1,0.0162
4833484,Poland 1,0.0162
4833485,Poland 1,0.0162
4833486,Poland 1,0.0162
4833487,Poland 1,0.0162
4833488,Poland 1,0.0162
48334891,Poland 1,0.0162
48334892,Poland 1,0.0162
48334893,Poland 1,0.0162
48334894,Poland 1,0.0162
48334895,Poland 1,0.0162
4833496,Poland 1,0.0162
4833497,Poland 1,0.0162
4833498,Poland 1,0.0162
4833499,Poland 1,0.0162
48335335,Poland 1,0.0162
48338681,Poland 1,0.0162
48338682,Poland 1,0.0162
48338683,Poland 1,0.0162
48338881,Poland 1,0.0162
48338882,Poland 1,0.0162
48338888,Poland 1,0.0162
48343070,Poland 1,0.0162
48343072,Poland 1,0.0162
4834333,Poland 1,0.0162
48343401,Poland 1,0.0162
48343402,Poland 1,0.0162
48343403,Poland 1,0.0162
48343404,Poland 1,0.0162
48343405,Poland 1,0.0162
48343411,Poland 1,0.0162
48343421,Poland 1,0.0162
48343422,Poland 1,0.0162
48343423,Poland 1,0.0162
48343424,Poland 1,0.0162
48343425,Poland 1,0.0162
4834343,Poland 1,0.0162
4834344,Poland 1,0.0162
4834347,Poland 1,0.0162
4834348,Poland 1,0.0162
4834349,Poland 1,0.0162
48343507,Poland 1,0.0162
48343508,Poland 1,0.0162
4834373,Poland 1,0.0162
4834375,Poland 1,0.0162
48343761,Poland 1,0.0162
48343762,Poland 1,0.0162
48343763,Poland 1,0.0162
48343764,Poland 1,0.0162
48343765,Poland 1,0.0162
48343766,Poland 1,0.0162
4834380,Poland 1,0.0162
4834387,Poland 1,0.0162
48343881,Poland 1,0.0162
48343882,Poland 1,0.0162
4834389,Poland 1,0.0162
4834390,Poland 1,0.0162
48343921,Poland 1,0.0162
48343922,Poland 1,0.0162
48343923,Poland 1,0.0162
4834393,Poland 1,0.0162
48343991,Poland 1,0.0162
48343992,Poland 1,0.0162
48343993,Poland 1,0.0162
48343994,Poland 1,0.0162
48343995,Poland 1,0.0162
48345345,Poland 1,0.0162
48345765,Poland 1,0.0162
48348881,Poland 1,0.0162
48348888,Poland 1,0.0162
48391069,Poland 1,0.0162
4839139,Poland 1,0.0162
48397770,Poland 1,0.0162
4841201,Poland 1,0.0162
4841222,Poland 1,0.0162
4841230,Poland 1,0.0162
4841240,Poland 1,0.0162
4841241,Poland 1,0.0162
4841242,Poland 1,0.0162
4841243,Poland 1,0.0162
4841246,Poland 1,0.0162
4841247,Poland 1,0.0162
4841248,Poland 1,0.0162
4841249,Poland 1,0.0162
4841250,Poland 1,0.0162
48412551,Poland 1,0.0162
4841256,Poland 1,0.0162
48412602,Poland 1,0.0162
48412603,Poland 1,0.0162
48412604,Poland 1,0.0162
48412605,Poland 1,0.0162
48412606,Poland 1,0.0162
48412607,Poland 1,0.0162
48412608,Poland 1,0.0162
48412771,Poland 1,0.0162
48412772,Poland 1,0.0162
48412781,Poland 1,0.0162
48412782,Poland 1,0.0162
48412783,Poland 1,0.0162
48412784,Poland 1,0.0162
48412785,Poland 1,0.0162
48412786,Poland 1,0.0162
48412787,Poland 1,0.0162
484129,Poland 1,0.0162
48413005,Poland 1,0.0162
48413070,Poland 1,0.0162
4841310,Poland 1,0.0162
48413121,Poland 1,0.0162
48413122,Poland 1,0.0162
48413123,Poland 1,0.0162
48413124,Poland 1,0.0162
48413125,Poland 1,0.0162
4841313,Poland 1,0.0162
4841314,Poland 1,0.0162
4841319,Poland 1,0.0162
484132,Poland 1,0.0162
48413300,Poland 1,0.0162
48413304,Poland 1,0.0162
48413305,Poland 1,0.0162
48413306,Poland 1,0.0162
48413307,Poland 1,0.0162
48413308,Poland 1,0.0162
48413309,Poland 1,0.0162
48413335,Poland 1,0.0162
48413336,Poland 1,0.0162
48413337,Poland 1,0.0162
48413338,Poland 1,0.0162
48413339,Poland 1,0.0162
48413361,Poland 1,0.0162
48413666,Poland 1,0.0162
48413732,Poland 1,0.0162
48413758,Poland 1,0.0162
48413891,Poland 1,0.0162
48413892,Poland 1,0.0162
48413894,Poland 1,0.0162
48413895,Poland 1,0.0162
48413896,Poland 1,0.0162
48413897,Poland 1,0.0162
4841888,Poland 1,0.0162
4842200,Poland 1,0.0162
4842201,Poland 1,0.0162
48422021,Poland 1,0.0162
48422022,Poland 1,0.0162
48422023,Poland 1,0.0162
48422024,Poland 1,0.0162
48422025,Poland 1,0.0162
4842203,Poland 1,0.0162
4842204,Poland 1,0.0162
4842205,Poland 1,0.0162
4842206,Poland 1,0.0162
4842207,Poland 1,0.0162
4842208,Poland 1,0.0162
4842209,Poland 1,0.0162
4842210,Poland 1,0.0162
48422143,Poland 1,0.0162
4842216,Poland 1,0.0162
4842218,Poland 1,0.0162
4842230,Poland 1,0.0162
4842231,Poland 1,0.0162
48422320,Poland 1,0.0162
48422321,Poland 1,0.0162
48422322,Poland 1,0.0162
48422327,Poland 1,0.0162
48422328,Poland 1,0.0162
48422329,Poland 1,0.0162
4842233,Poland 1,0.0162
4842234,Poland 1,0.0162
4842235,Poland 1,0.0162
4842236,Poland 1,0.0162
48422371,Poland 1,0.0162
48422372,Poland 1,0.0162
48422373,Poland 1,0.0162
48422374,Poland 1,0.0162
48422375,Poland 1,0.0162
4842238,Poland 1,0.0162
4842239,Poland 1,0.0162
4842240,Poland 1,0.0162
4842241,Poland 1,0.0162
4842242,Poland 1,0.0162
4842244,Poland 1,0.0162
484225,Poland 1,0.0162
484227,Poland 1,0.0162
4842280,Poland 1,0.0162
4842281,Poland 1,0.0162
48422822,Poland 1,0.0162
48422823,Poland 1,0.0162
48422824,Poland 1,0.0162
48422825,Poland 1,0.0162
48422826,Poland 1,0.0162
48422827,Poland 1,0.0162
48422828,Poland 1,0.0162
4842288,Poland 1,0.0162
4842289,Poland 1,0.0162
484229,Poland 1,0.0162
4842307,Poland 1,0.0162
4842661,Poland 1,0.0162
48427502,Poland 1,0.0162
48427503,Poland 1,0.0162
48427504,Poland 1,0.0162
4842881,Poland 1,0.0162
4842888,Poland 1,0.0162
48429420,Poland 1,0.0162
48429422,Poland 1,0.0162
48429429,Poland 1,0.0162
48433070,Poland 1,0.0162
48433071,Poland 1,0.0162
48433072,Poland 1,0.0162
48433074,Poland 1,0.0162
4843333,Poland 1,0.0162
4843650,Poland 1,0.0162
48436511,Poland 1,0.0162
48436512,Poland 1,0.0162
48436521,Poland 1,0.0162
48436531,Poland 1,0.0162
48436532,Poland 1,0.0162
48436541,Poland 1,0.0162
48436542,Poland 1,0.0162
4843655,Poland 1,0.0162
4843656,Poland 1,0.0162
48436571,Poland 1,0.0162
48436572,Poland 1,0.0162
48436573,Poland 1,0.0162
4843658,Poland 1,0.0162
48436591,Poland 1,0.0162
48436592,Poland 1,0.0162
48436593,Poland 1,0.0162
48436594,Poland 1,0.0162
48436595,Poland 1,0.0162
48436596,Poland 1,0.0162
48436701,Poland 1,0.0162
48436760,Poland 1,0.0162
48438462,Poland 1,0.0162
48438710,Poland 1,0.0162
48438721,Poland 1,0.0162
48438722,Poland 1,0.0162
48438723,Poland 1,0.0162
48438724,Poland 1,0.0162
48438725,Poland 1,0.0162
4843881,Poland 1,0.0162
4843882,Poland 1,0.0162
4843886,Poland 1,0.0162
4843887,Poland 1,0.0162
48438881,Poland 1,0.0162
48438888,Poland 1,0.0162
48443070,Poland 1,0.0162
48443071,Poland 1,0.0162
48443072,Poland 1,0.0162
48443073,Poland 1,0.0162
48446181,Poland 1,0.0162
48446182,Poland 1,0.0162
48446459,Poland 1,0.0162
48447111,Poland 1,0.0162
48447120,Poland 1,0.0162
48447121,Poland 1,0.0162
48447124,Poland 1,0.0162
48447129,Poland 1,0.0162
48447131,Poland 1,0.0162
48447132,Poland 1,0.0162
48447133,Poland 1,0.0162
48447134,Poland 1,0.0162
4844715,Poland 1,0.0162
4844716,Poland 1,0.0162
4844717,Poland 1,0.0162
4844718,Poland 1,0.0162
4844730,Poland 1,0.0162
4844731,Poland 1,0.0162
4844732,Poland 1,0.0162
4844733,Poland 1,0.0162
4844734,Poland 1,0.0162
4844736,Poland 1,0.0162
4844738,Poland 1,0.0162
4844739,Poland 1,0.0162
4844741,Poland 1,0.0162
48447421,Poland 1,0.0162
48447441,Poland 1,0.0162
48447442,Poland 1,0.0162
48447443,Poland 1,0.0162
48447451,Poland 1,0.0162
48447452,Poland 1,0.0162
48447453,Poland 1,0.0162
48447454,Poland 1,0.0162
4844747,Poland 1,0.0162
4844777,Poland 1,0.0162
48447821,Poland 1,0.0162
48447822,Poland 1,0.0162
48447831,Poland 1,0.0162
4844786,Poland 1,0.0162
4844788,Poland 1,0.0162
4844789,Poland 1,0.0162
48448881,Poland 1,0.0162
48448888,Poland 1,0.0162
4846300,Poland 1,0.0162
48463070,Poland 1,0.0162
48464464,Poland 1,0.0162
4846810,Poland 1,0.0162
4846811,Poland 1,0.0162
48468121,Poland 1,0.0162
48468122,Poland 1,0.0162
4846816,Poland 1,0.0162
48468171,Poland 1,0.0162
48468181,Poland 1,0.0162
48468182,Poland 1,0.0162
48468183,Poland 1,0.0162
48468184,Poland 1,0.0162
4846819,Poland 1,0.0162
48468546,Poland 1,0.0162
48468650,Poland 1,0.0162
48468656,Poland 1,0.0162
48468657,Poland 1,0.0162
48468658,Poland 1,0.0162
48468659,Poland 1,0.0162
48468762,Poland 1,0.0162
4846880,Poland 1,0.0162
48468810,Poland 1,0.0162
48468811,Poland 1,0.0162
48468812,Poland 1,0.0162
48468813,Poland 1,0.0162
48468814,Poland 1,0.0162
48468815,Poland 1,0.0162
48468881,Poland 1,0.0162
48468884,Poland 1,0.0162
48468888,Poland 1,0.0162
48468921,Poland 1,0.0162
4846894,Poland 1,0.0162
48468951,Poland 1,0.0162
48468952,Poland 1,0.0162
48468953,Poland 1,0.0162
48468954,Poland 1,0.0162
48468955,Poland 1,0.0162
48468956,Poland 1,0.0162
4846897,Poland 1,0.0162
4848300,Poland 1,0.0162
48483070,Poland 1,0.0162
48483122,Poland 1,0.0162
48483123,Poland 1,0.0162
48483334,Poland 1,0.0162
4848370,Poland 1,0.0162
4848377,Poland 1,0.0162
48483791,Poland 1,0.0162
48483792,Poland 1,0.0162
48483793,Poland 1,0.0162
48483794,Poland 1,0.0162
48483795,Poland 1,0.0162
4848380,Poland 1,0.0162
4848381,Poland 1,0.0162
4848382,Poland 1,0.0162
4848383,Poland 1,0.0162
4848384,Poland 1,0.0162
4848385,Poland 1,0.0162
4848386,Poland 1,0.0162
48483871,Poland 1,0.0162
4848388,Poland 1,0.0162
4848389,Poland 1,0.0162
4848627,Poland 1,0.0162
48486281,Poland 1,0.0162
48486282,Poland 1,0.0162
48486293,Poland 1,0.0162
48486294,Poland 1,0.0162
48486295,Poland 1,0.0162
48486296,Poland 1,0.0162
48486297,Poland 1,0.0162
48486298,Poland 1,0.0162
48486299,Poland 1,0.0162
48486511,Poland 1,0.0162
4848652,Poland 1,0.0162
48486600,Poland 1,0.0162
48486601,Poland 1,0.0162
48486602,Poland 1,0.0162
48486603,Poland 1,0.0162
48486604,Poland 1,0.0162
48486609,Poland 1,0.0162
4848670,Poland 1,0.0162
48486771,Poland 1,0.0162
48486778,Poland 1,0.0162
48486779,Poland 1,0.0162
4848679,Poland 1,0.0162
48486811,Poland 1,0.0162
4848682,Poland 1,0.0162
4848685,Poland 1,0.0162
48488880,Poland 1,0.0162
48488881,Poland 1,0.0162
48488888,Poland 1,0.0162
48523040,Poland 1,0.0162
48523047,Poland 1,0.0162
48523048,Poland 1,0.0162
48523049,Poland 1,0.0162
48523070,Poland 1,0.0162
48523076,Poland 1,0.0162
48523077,Poland 1,0.0162
48523078,Poland 1,0.0162
48523079,Poland 1,0.0162
48523080,Poland 1,0.0162
48523089,Poland 1,0.0162
48523111,Poland 1,0.0162
48523354,Poland 1,0.0162
48523355,Poland 1,0.0162
48523356,Poland 1,0.0162
48523357,Poland 1,0.0162
48523358,Poland 1,0.0162
48523359,Poland 1,0.0162
4852350,Poland 1,0.0162
48523635,Poland 1,0.0162
4852367,Poland 1,0.0162
4852368,Poland 1,0.0162
4852369,Poland 1,0.0162
4852390,Poland 1,0.0162
4852500,Poland 1,0.0162
4852510,Poland 1,0.0162
4852511,Poland 1,0.0162
4852512,Poland 1,0.0162
48525131,Poland 1,0.0162
4852514,Poland 1,0.0162
4852515,Poland 1,0.0162
48525161,Poland 1,0.0162
48525162,Poland 1,0.0162
48525163,Poland 1,0.0162
48525164,Poland 1,0.0162
4852517,Poland 1,0.0162
4852518,Poland 1,0.0162
4852519,Poland 1,0.0162
4852520,Poland 1,0.0162
48525210,Poland 1,0.0162
48525211,Poland 1,0.0162
48525212,Poland 1,0.0162
48525213,Poland 1,0.0162
48525214,Poland 1,0.0162
48525215,Poland 1,0.0162
4852522,Poland 1,0.0162
4852523,Poland 1,0.0162
4852524,Poland 1,0.0162
4852525,Poland 1,0.0162
4852526,Poland 1,0.0162
4852529,Poland 1,0.0162
4852541,Poland 1,0.0162
