All Destinations with 1/1 Billing Cycle except for Mexico (Mexico all with 60/60),,,,
,,,,
,,,,
,,,,
,,,,
Prefix,Destination Name,Rate(USD),Status,Effective From
467015,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467016,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46704,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46707,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467190000,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467200,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467201,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467202,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467203,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467204,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46722,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467283,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467284,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467285,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467286,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467287,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467290,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467291,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467292,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467293,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467294,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4673171,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467321,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467322,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734602,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734603,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734604,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734605,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734606,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734607,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734608,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46734609,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4673461,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467355,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467356,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467357,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467358,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467359,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46736,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46737,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467387,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467389,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46739,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
46762,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467640,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467641,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467642,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676470,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676471,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676472,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676473,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676474,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676475,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676476,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676477,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467655,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467656,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467657,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467658,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467659,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467665,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676667,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467668,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676695,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676696,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676697,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676698,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676699,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467670,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467671,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676720,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676721,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676722,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676723,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676724,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
4676725,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467672673,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467690,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467691,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467692,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467693,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467694,Sweden Comviq Mobile,0.0298,No Change,1st June 2013
467230,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467231,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467232,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467233,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467350,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467351,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467352,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467353,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467354,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467600,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467601,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467602,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467603,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467604,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467616,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467617,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467618,Sweden H3g Mobile,0.0298,Increase,8th June 2013
467619,Sweden H3g Mobile,0.0298,Increase,8th June 2013
46763,Sweden H3g Mobile,0.0298,Increase,8th June 2013
46675,Sweden H3g Mobile,0.0298,Increase,8th June 2013
46676,Sweden Mobile,0.0298,No Change,1st June 2013
4670,Sweden Mobile,0.0298,No Change,1st June 2013
4671,Sweden Mobile,0.0298,No Change,1st June 2013
4672,Sweden Mobile,0.0298,No Change,1st June 2013
4673,Sweden Mobile,0.0298,No Change,1st June 2013
4676,Sweden Mobile,0.0298,No Change,1st June 2013
46,Sweden Other,0.0064,No Change,1st June 2013
46701970,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701971,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701972,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701973,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701974,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701975,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701976,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190007,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190008,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46674,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467011,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467014,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701990,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701991,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701992,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701993,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701994,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46701995,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46708,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46709,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190001,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190002,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190003,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190004,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467190005,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4672059,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467215,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467216,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467217,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467218,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467219,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467235,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467236,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467237,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467238,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467239,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46724000,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467288,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467296,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467297,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467298,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467299,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467310,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673125,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673128,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467314,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467315,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467320,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467323,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467324,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467325,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467326,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467328,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
46733,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467340,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467341,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467342,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467343,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467344,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673457,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673458,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673462,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673463,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673464,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673465,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673466,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673467,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673468,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673469,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673475,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673476,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673477,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673478,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4673479,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467348,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467349,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467385,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467386,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467388,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467615,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467635,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467636,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467637,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467660,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467661,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467662,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467663,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467664,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4676668,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4676727,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467685,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467686,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467687,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467688,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
467689,Sweden Telenor Mobile,0.0298,No Change,1st June 2013
4671900000,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900001,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900002,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900003,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900004,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900005,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900006,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900007,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4671900009,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467319,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46376,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46518,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46519,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46673,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467010,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467012,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467013,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467017,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467018,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4670190,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4670191,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4670193,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4670198,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46702,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46703,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46705,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46706,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467191010,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46720505,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46720506,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4672055,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4672056,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467206,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467207,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467210,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467211,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467212,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467213,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467220,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467221,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467222,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467223,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467224,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46725,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467270,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467271,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467272,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467273,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467274,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467280,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467289,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46730,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467311,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46731211,Sweden Telia Mobile,0.0298,No Change,1st June 2013
46731212,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467316,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467318,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467327,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467329,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4673456,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467380,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467381,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467382,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467383,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467384,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467610,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467611,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467612,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467613,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467614,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676670,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676671,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676672,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676673,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676674,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676676,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4676677,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467673,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467676,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467677,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467678,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467679,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467680,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467681,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467682,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467683,Sweden Telia Mobile,0.0298,No Change,1st June 2013
467684,Sweden Telia Mobile,0.0298,No Change,1st June 2013
4179977,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4179978,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4179979,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4186074279,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4186079977,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4186079978,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4186079979,Switzerland Bebbicell Mobile,0.291,Decrease,1st June 2013
4181579,Switzerland Bebbicell Mobile,0.291,New Code,8th June 2013
417698,Switzerland Mobile,0.4701,Increase,8th June 2013
417699,Switzerland Mobile,0.4701,Increase,8th June 2013
417997,Switzerland Mobile,0.4701,Increase,8th June 2013
4186,Switzerland Mobile,0.4701,Increase,8th June 2013
4174,Switzerland Mobile,0.4701,Increase,8th June 2013
4177,Switzerland Mobile,0.4701,Increase,8th June 2013
4175,Switzerland Mobile,0.4701,New Code,8th June 2013
4178,Switzerland Orange Mobile,0.1083,Increase,8th June 2013
4186078,Switzerland Orange Mobile,0.1083,Increase,8th June 2013
41,Switzerland Other,0.0144,No Change,1st June 2013
4184,Switzerland Special,0.0724,No Change,1st June 2013
4158,Switzerland Special,0.0724,No Change,1st June 2013
4176,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41772,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860760,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860761,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860762,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860763,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860764,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860765,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860766,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860767,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860768,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607690,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607691,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607692,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607693,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607694,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607695,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607696,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
418607697,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
41860772,Switzerland Sunrise Mobile,0.1083,Increase,8th June 2013
417731,Switzerland Sunrise Mobile,0.1083,New Code,8th June 2013
418607731,Switzerland Sunrise Mobile,0.1083,New Code,8th June 2013
41770,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860770,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41774,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41775,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860774,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860775,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860790,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860791,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860792,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
41860793,Switzerland Swisscom Mobile,0.0931,No Change,1st June 2013
